Index;Season;Episode;Episode_name;Character_name;Character_race;Gender;Dialogue
1439;1;19;Hinokami;Inosuke;Human;Male;Sure I can tell! I never thought that scrub could be one of the Twelve Kizuki, either! It was Tanjiro who said it was one of the Twelve Kizuki! All I did was repeat what he said, all right? What's going on? Did he just tie me up? So quick! This guy's so quick! Wait, you! Come back here!
1440;1;19;Hinokami;Giyu Tomioka;Human;Male;Stay out of battle if you don't even realize how hurt you are.
1441;1;19;Hinokami;Inosuke;Human;Male;I can't hear you! Your voice is too soft, and you walk too fast! I said hold up a second! Untie these ropes right now!
1442;1;19;Hinokami;Shinobu Kocho;Human;Female;Hey! Hey! Hey! Yoo-hoo! Are you all right?
1443;1;19;Hinokami;Zenitsu;Human;Male;Gramps...
1444;1;19;Hinokami;Shinobu Kocho;Human;Female;Who are you calling "Gramps"?
1445;1;19;Hinokami;Zenitsu;Human;Male;Just now, Gramps showed up, and told me not to give up.
1446;1;19;Hinokami;Shinobu Kocho;Human;Female;You saw your life flashing before your eyes. According to one theory, the reason one sees such images just before death is because you're searching for a way to avoid death by going through all your past experiences and memories. Well, not that I can say for sure, since I've never experienced it myself. Right, you did a good job slowing down the poison's path with your breathing. If you hadn't been able to do that, you would've turned into a spider long ago. I'll inject you with the antidote now, okay?
1447;1;19;Hinokami;Kakushi 1;Human;Male;Hurry! Over here, over here!
1448;1;19;Hinokami;Kakushi 2;Human;Female;Can we get them down?
1449;1;19;Hinokami;Kakushi 1;Human;Male;Be careful, okay?
1450;1;19;Hinokami;Kakushi 2;Human;Female;It's all good! Everyone's still alive!
1451;1;19;Hinokami;Tanjiro;Human;Male;My sword got snapped! I can't believe it! The threads this boy is controlling... Does this mean they're even tougher than the body of that demon I couldn't slash? Forgive me, Mr. Urokodaki, Mr. Haganezuka! Thanks to my inexperience, my sword is now broken! No, this isn't the time for that! Think! Think! If I can't slash those threads, then let me get right up in his face! It's no good! Those threads have a life of their own, and I can't get through their attacks! Even though he's holding back enough not to kill me, he's still overwhelming me to this degree!
1452;1;19;Hinokami;Rui (Lower Moon 5);Demon;Male;Well? Do you still refuse to take back what you just said? Fine. In that case, you'll get slashed to ribbons.
1453;1;19;Hinokami;Tanjiro;Human;Male;I can't dodge them all! Nezuko! Nezuko! Nezuko! You protected me! I'm sorry!
1454;1;19;Hinokami;Spider Demon Sister;Demon;Female;A girl emerged from that box on his shoulders. But she has the aura of a demon!
1455;1;19;Hinokami;Rui (Lower Moon 5);Demon;Male;Hey, you... Is that... That girl... Is she your sibling?
1456;1;19;Hinokami;Tanjiro;Human;Male;So what if she is? The wound's so deep! Her left wrist is about to fall off! Hurry up and heal! Hurry up and heal! Hurry up and heal!
1457;1;19;Hinokami;Rui (Lower Moon 5);Demon;Male;Siblings... Siblings... The sister's been turned into a demon.
1458;1;19;Hinokami;Spider Demon Sister;Demon;Female;R-Rui?
1459;1;19;Hinokami;Rui (Lower Moon 5);Demon;Male;Yet, she stays by his side. The younger sister protected the elder brother. Risking her own life... That's a genuine bond! I want it!
1460;1;19;Hinokami;Spider Demon Sister;Demon;Female;W-Wait a minute! Wait a minute! Please! I'm your elder sister! Don't desert me!
1461;1;19;Hinokami;Rui (Lower Moon 5);Demon;Male;Shut up! None of you ever managed to fulfill the roles you were given. Never. Not once.
1462;1;19;Hinokami;Spider Demon Sister;Demon;Female;W-Wait. I was the elder sister you wanted, wasn't I? Give me a chance to redeem myself!
1463;1;19;Hinokami;Rui (Lower Moon 5);Demon;Male;In that case, go kill those people wandering all over this mountain. If you do that, I'll forgive you for what just happened.
1464;1;19;Hinokami;Spider Demon Sister;Demon;Female;F-Fine. I'll go kill them.
1465;1;19;Hinokami;Rui (Lower Moon 5);Demon;Male;Boy... Boy, let's talk. Come on out.
1466;1;19;Hinokami;Tanjiro;Human;Male;Boy? Talk?
1467;1;19;Hinokami;Rui (Lower Moon 5);Demon;Male;The thing is, I was really moved. Seeing the bond you two share gave me the chills. I doubt there are any words in this universe that can describe how moved I was. But now the only thing left for you is death by my hand. It would be sad if it were to come to pass, right? But there's just one thing. Just one thing that will let you escape that. Your sister... Give your sister to me. If you hand her over without a fight, I'll at least spare your life.
1468;1;19;Hinokami;Tanjiro;Human;Male;I have no idea what you're talking about!
1469;1;19;Hinokami;Rui (Lower Moon 5);Demon;Male;Your little sister will be my little sister. Starting today.
1470;1;19;Hinokami;Tanjiro;Human;Male;You don't actually think I'd ever agree to that! Not to mention, Nezuko's not a thing! She has her own feelings and will! There's no way she'll ever be your sister!
1471;1;19;Hinokami;Rui (Lower Moon 5);Demon;Male;It's all right. No need to worry. Because I'll create a bond between us. I'm stronger than you. I'm talking about the bond of terror. I'll teach her what will happen if she defies me.
1472;1;19;Hinokami;Tanjiro;Human;Male;I've had enough of this crazy talk! Using terror to shackle someone hand and foot is not the bond of a family! Unless you fix that basic misunderstanding, you'll never get what you desire!
1473;1;19;Hinokami;Rui (Lower Moon 5);Demon;Male;So irritating. Would you mind not shouting? We don't see eye to eye, do we?
1474;1;19;Hinokami;Tanjiro;Human;Male;I'll never hand Nezuko over to you!
1475;1;19;Hinokami;Rui (Lower Moon 5);Demon;Male;That's okay, I guess. I'll just kill you and then take her.
1476;1;19;Hinokami;Tanjiro;Human;Male;I'll cut off your head first!
1477;1;19;Hinokami;Rui (Lower Moon 5);Demon;Male;That's the spirit! I'd like to see you try it. That is, if you can actually defeat a Twelve Kizuki like me! Family... A father has his role as the father, and the mother has her role as the mother. The parents protect the children, and the elder brother and sister protect their younger siblings. No matter what. At the risk of their own lives. The way I see it, if you don't understand your own role, there's no reason for you to live. What about you? What is your role? Your role is to relinquish your younger sister to me and disappear. If you can't do that, your only option is to die. Because you can't defeat me.
1478;1;19;Hinokami;Tanjiro;Human;Male;Lower Five... Just as I thought! That power... This kid is a true Twelve Kizuki! It won't be easy to slash those threads. What should I do? With this broken sword... If that kid's neck turns out to be tougher than the threads...
1479;1;19;Hinokami;Rui (Lower Moon 5);Demon;Male;I don't like that look in your eyes. Glittering like that... What a fool you are. Don't tell me... you think you're going to beat me?
1480;1;19;Hinokami;Tanjiro;Human;Male;Nezuko!
1481;1;19;Hinokami;Rui (Lower Moon 5);Demon;Male;All right, I've taken her now. Now, do you recognize what your own role is?
1482;1;19;Hinokami;Tanjiro;Human;Male;Let her go!
1483;1;19;Hinokami;Rui (Lower Moon 5);Demon;Male;But I told you I'd spare your life, at least, if you didn't defy me.
1484;1;19;Hinokami;Tanjiro;Human;Male;Nezuko's gone! Nezuko!
1485;1;19;Hinokami;Rui (Lower Moon 5);Demon;Male;Stop that hollering. I'm sure that's not enough to kill her. After all, she's a demon. But it looks like I'll have to teach her a lesson after all. I'm going to let her bleed for a while. If she still doesn't learn to be docile, I'll just leave her like that until daybreak... and let her roast a bit.
1486;1;19;Hinokami;Tanjiro;Human;Male;You let Nezuko... Let her go!
1487;1;19;Hinokami;Rui (Lower Moon 5);Demon;Male;Look, you... I'm sure I'm mistaken, but... You don't think that if you get close enough to me, you can chop off my head, do you? Fine by me. Here. Give it a shot.
1488;1;19;Hinokami;Tanjiro;Human;Male;The blade... won't go through!
1489;1;19;Hinokami;Rui (Lower Moon 5);Demon;Male;Didn't I tell you? You have no chance against me. My body is more durable than any thread I manipulate. If you can't even slash those threads, you don't have a chance in hell of slashing my neck.
1490;1;19;Hinokami;Tanjiro;Human;Male;S-So powerful. His power is on a whole different level than any other demon I've fought! So, this is a Twelve Kizuki's... The power of a demon closely related to Kibutsuji?
1491;1;19;Hinokami;Rui (Lower Moon 5);Demon;Male;You're making too much noise. Quiet down a bit.
1492;1;19;Hinokami;Tanjiro;Human;Male;Stop that!
1493;1;19;Hinokami;Rui (Lower Moon 5);Demon;Male;I'm your elder brother now. Enough of that infernal wailing.
1494;1;19;Hinokami;Tanjiro;Human;Male;Calm down! Don't get emotional! If you keep this up, you'll be playing right into his hands!
1495;1;19;Hinokami;Rui (Lower Moon 5);Demon;Male;Did she pass out? Is she asleep? This demon has a unique aura. There's something about her that's not like the rest of us. Interesting.
1496;1;19;Hinokami;Tanjiro;Human;Male;Concentrate! Control your breathing! Unleash the most precise, final Form! Total Concentration...
1497;1;19;Hinokami;Rui (Lower Moon 5);Demon;Male;You still don't realize how futile it is?
1498;1;19;Hinokami;Tanjiro;Human;Male;Water Breathing! Tenth Form! Constant Flux! I slashed them! I was able to slash the threads!
1499;1;19;Hinokami;Rui (Lower Moon 5);Demon;Male;Gathering force with each rotation... This could be trouble.
1500;1;19;Hinokami;Tanjiro;Human;Male;I can do it! If I can keep closing the distance between us, I can defeat him!
1501;1;19;Hinokami;Rui (Lower Moon 5);Demon;Male;Hey... You don't think these threads are at maximum strength, do you? Blood Demon Art... Cutting Thread Cage. I have no more use for you. Goodbye.
1502;1;19;Hinokami;Tanjiro;Human;Male;No good! I can't slash these threads! I'm still not getting enough spin! These are giving off a totally different scent than the other threads! But I can't afford to lose no matter what! I'm gonna die! I'm gonna lose! I'm... Father...
1503;1;19;Hinokami;Tanjuro Kamado;Human;Male;Tanjiro... Breathe. Get your breathing under control and become Hinokami.
1504;1;19;Hinokami;Kie Kamado;Human;Female;Tanjiro? Look. It's your father's kagura dance. Our family works with fire, so to ward off injuries and disasters, we offer this dance to Hinokami, along with our prayers, on New Year's Day.
1505;1;19;Hinokami;Tanjiro;Human;Male;Hey, Mother... How can Father dance like that in the snow for so long when he's so frail? I bet my lungs would freeze.
1506;1;19;Hinokami;Tanjuro Kamado;Human;Male;There's a breathing technique. A way to breathe so that you won't exhaust yourself, no matter how much you move.
1507;1;19;Hinokami;Tanjiro;Human;Male;Breathe?
1508;1;19;Hinokami;Tanjuro Kamado;Human;Male;Right. If you can master the correct way to breathe, you'll be able to dance forever, too. The cold won't bother you, either. Tanjiro, if nothing else, make sure this kagura and these earrings get passed down to you uninterrupted. That's what I promised.
1509;1;19;Hinokami;Tanjiro;Human;Male;Hinokami Kagura... Dance!
1510;1;19;Hinokami;Rui (Lower Moon 5);Demon;Male;The threads...
1511;1;19;Hinokami;Tanjiro;Human;Male;Don't stop! Keep running! If you stop now, it'll bring on the repercussions of forcibly switching from Water Breathing to Hinokami Dance Breathing! When that happens, I'll be immobile for a while! That's why I gotta do it now! Run! You gotta protect Nezuko!
1512;1;19;Hinokami;Rui (Lower Moon 5);Demon;Male;This guy...
1513;1;19;Hinokami;Tanjiro;Human;Male;I see the Opening Thread! You gotta take him down now! Even if it means... getting slashed by him at the same time!
1514;1;19;Hinokami;Kie Kamado;Human;Female;Nezuko... Nezuko... Wake up, Nezuko. You have to save your brother. I know you can do it now, Nezuko. Do your best. Please, Nezuko. Or your brother will be killed, too!
1515;1;19;Hinokami;Nezuko;Demon;Female;Blood Demon Art... Exploding Blood!
1516;1;19;Hinokami;Rui (Lower Moon 5);Demon;Male;No way! The threads burned and snapped!
